consumption_id,customer_id,consumption_date,compute_units_used,storage_gb_used,query_count
CONS-0092-0035,CUST-0092,2026-03-05,664,340,277
CONS-0092-0036,CUST-0092,2026-03-04,75,794,914
CONS-0092-0037,CUST-0092,2026-04-16,580,539,796
CONS-0092-0038,CUST-0092,2026-03-29,220,291,597
CONS-0092-0039,CUST-0092,2026-02-22,378,292,705
CONS-0092-0040,CUST-0092,2026-03-18,372,674,591
CONS-0092-0041,CUST-0092,2026-05-10,297,567,669
CONS-0092-0042,CUST-0092,2026-03-01,306,131,792
CONS-0093-0000,CUST-0093,2026-02-19,12090,19742,98767
CONS-0093-0001,CUST-0093,2026-04-19,15172,38111,38020
CONS-0093-0002,CUST-0093,2026-04-11,18832,33795,20025
CONS-0093-0003,CUST-0093,2026-04-05,10287,31344,23703
CONS-0093-0004,CUST-0093,2026-03-15,20293,11136,12038
CONS-0093-0005,CUST-0093,2026-02-22,22848,49987,75670
CONS-0093-0006,CUST-0093,2026-02-22,28129,32731,48100
CONS-0093-0007,CUST-0093,2026-03-06,23995,38853,35294
CONS-0093-0008,CUST-0093,2026-05-09,9028,28968,75059
CONS-0093-0009,CUST-0093,2026-03-13,19677,45929,70421
CONS-0093-0010,CUST-0093,2026-03-30,9009,18453,76035
CONS-0093-0011,CUST-0093,2026-02-13,22024,14008,79994
CONS-0093-0012,CUST-0093,2026-03-10,8463,11351,78270
CONS-0093-0013,CUST-0093,2026-02-23,7990,29274,14069
CONS-0093-0014,CUST-0093,2026-02-23,28057,13498,69787
CONS-0093-0015,CUST-0093,2026-05-09,10662,37039,82662
CONS-0093-0016,CUST-0093,2026-02-27,12357,30913,29304
CONS-0093-0017,CUST-0093,2026-05-03,12817,43961,15324
CONS-0093-0018,CUST-0093,2026-04-25,22470,41542,88258
CONS-0093-0019,CUST-0093,2026-04-17,13416,39293,74882
CONS-0093-0020,CUST-0093,2026-03-19,23680,14840,55154
CONS-0093-0021,CUST-0093,2026-03-13,20779,18300,53091
CONS-0093-0022,CUST-0093,2026-03-29,23887,29189,28234
CONS-0093-0023,CUST-0093,2026-02-22,18495,48958,80340
CONS-0093-0024,CUST-0093,2026-03-24,19602,17352,15549
CONS-0093-0025,CUST-0093,2026-04-28,28545,34567,78085
CONS-0093-0026,CUST-0093,2026-02-23,29623,38210,40045
CONS-0093-0027,CUST-0093,2026-03-04,9970,34843,79404
CONS-0093-0028,CUST-0093,2026-04-04,26833,27757,83617
CONS-0093-0029,CUST-0093,2026-02-20,13242,23076,82259
CONS-0093-0030,CUST-0093,2026-02-25,10410,10773,87011
CONS-0093-0031,CUST-0093,2026-02-15,15405,49608,38339
CONS-0093-0032,CUST-0093,2026-02-26,16962,48883,31324
CONS-0093-0033,CUST-0093,2026-03-25,10042,45908,80601
CONS-0093-0034,CUST-0093,2026-05-02,9930,18535,15921
CONS-0093-0035,CUST-0093,2026-05-05,20100,40886,81547
CONS-0093-0036,CUST-0093,2026-04-20,22228,43937,54074
CONS-0093-0037,CUST-0093,2026-02-27,25680,42754,23588
CONS-0093-0038,CUST-0093,2026-04-17,17319,10761,84714
CONS-0093-0039,CUST-0093,2026-04-10,12379,40274,33763
CONS-0093-0040,CUST-0093,2026-03-12,17281,20940,20334
CONS-0093-0041,CUST-0093,2026-04-20,27315,22687,68337
CONS-0093-0042,CUST-0093,2026-05-05,22743,27161,19846
CONS-0093-0043,CUST-0093,2026-04-13,21711,45686,83497
CONS-0093-0044,CUST-0093,2026-02-19,20374,17149,46440
CONS-0093-0045,CUST-0093,2026-04-21,20517,13413,10485
CONS-0093-0046,CUST-0093,2026-04-24,29278,18539,40249
CONS-0093-0047,CUST-0093,2026-04-10,29365,20995,75026
CONS-0093-0048,CUST-0093,2026-02-22,25692,30335,32554
CONS-0094-0000,CUST-0094,2026-05-01,14719,15699,94818
CONS-0094-0001,CUST-0094,2026-04-15,19593,18372,13689
CONS-0094-0002,CUST-0094,2026-02-26,6275,12744,41250
CONS-0094-0003,CUST-0094,2026-04-28,18797,28694,45505
CONS-0094-0004,CUST-0094,2026-05-06,7910,40888,78779
CONS-0094-0005,CUST-0094,2026-02-10,18569,41236,77582
CONS-0094-0006,CUST-0094,2026-05-03,14333,35260,41297
CONS-0094-0007,CUST-0094,2026-02-10,17890,11754,36245
CONS-0094-0008,CUST-0094,2026-02-23,14776,20171,12369
CONS-0094-0009,CUST-0094,2026-05-09,8858,49823,85328
CONS-0094-0010,CUST-0094,2026-02-27,15574,16975,97330
CONS-0094-0011,CUST-0094,2026-03-26,15740,13651,25357
CONS-0094-0012,CUST-0094,2026-02-11,10008,39452,28565
CONS-0094-0013,CUST-0094,2026-04-22,5383,32195,97711
CONS-0094-0014,CUST-0094,2026-03-26,18724,13555,52109
CONS-0094-0015,CUST-0094,2026-03-18,8727,22625,14617
CONS-0094-0016,CUST-0094,2026-02-14,11617,27328,75324
CONS-0094-0017,CUST-0094,2026-03-09,8511,32817,30936
CONS-0094-0018,CUST-0094,2026-03-05,15299,27020,51836
CONS-0094-0019,CUST-0094,2026-03-13,8673,11782,45422
CONS-0094-0020,CUST-0094,2026-02-17,19632,22223,53509
CONS-0094-0021,CUST-0094,2026-03-03,18946,10974,69900
CONS-0094-0022,CUST-0094,2026-02-22,19686,49773,91713
CONS-0094-0023,CUST-0094,2026-03-20,9262,30105,70968
CONS-0094-0024,CUST-0094,2026-02-18,8534,37953,41668
CONS-0094-0025,CUST-0094,2026-02-14,7874,35111,63824
CONS-0094-0026,CUST-0094,2026-02-14,19555,25325,62837
CONS-0094-0027,CUST-0094,2026-05-07,15566,33900,11458
CONS-0094-0028,CUST-0094,2026-04-06,10299,36228,95153
CONS-0094-0029,CUST-0094,2026-04-25,12034,17097,71744
CONS-0094-0030,CUST-0094,2026-04-24,11048,20957,96633
CONS-0094-0031,CUST-0094,2026-04-02,12454,34130,22130
CONS-0094-0032,CUST-0094,2026-04-04,14920,46679,54882
CONS-0094-0033,CUST-0094,2026-04-18,19933,43015,42700
CONS-0094-0034,CUST-0094,2026-02-17,6793,21882,60646
CONS-0094-0035,CUST-0094,2026-03-15,19774,46272,11843
CONS-0094-0036,CUST-0094,2026-04-04,18497,14250,58870
CONS-0094-0037,CUST-0094,2026-02-22,18613,40447,69735
CONS-0094-0038,CUST-0094,2026-02-15,5541,31973,19239
CONS-0094-0039,CUST-0094,2026-04-11,7964,15495,30600
CONS-0094-0040,CUST-0094,2026-05-05,16758,49580,23150
CONS-0094-0041,CUST-0094,2026-02-26,16315,36870,43870
CONS-0094-0042,CUST-0094,2026-05-06,9299,30423,78995
CONS-0094-0043,CUST-0094,2026-04-21,16996,15472,24926
CONS-0094-0044,CUST-0094,2026-03-28,16825,12155,71147
CONS-0094-0045,CUST-0094,2026-02-17,9943,27040,44886
CONS-0094-0046,CUST-0094,2026-03-14,13886,26782,97861
CONS-0094-0047,CUST-0094,2026-04-22,13040,20756,72396
CONS-0094-0048,CUST-0094,2026-04-18,8271,30808,63230
CONS-0094-0049,CUST-0094,2026-03-29,12522,37055,30779
CONS-0094-0050,CUST-0094,2026-03-07,10098,27011,12415
CONS-0094-0051,CUST-0094,2026-03-08,8447,40322,85840
CONS-0094-0052,CUST-0094,2026-04-19,12923,14585,13742
CONS-0094-0053,CUST-0094,2026-04-03,12308,14114,56989
CONS-0094-0054,CUST-0094,2026-04-27,16186,14828,73459
CONS-0094-0055,CUST-0094,2026-04-08,19763,46692,63379
CONS-0094-0056,CUST-0094,2026-02-26,15414,43680,15595
CONS-0094-0057,CUST-0094,2026-03-31,12725,40181,88287
CONS-0094-0058,CUST-0094,2026-03-21,15369,40005,19634
CONS-0094-0059,CUST-0094,2026-04-05,10100,11288,29606
CONS-0094-0060,CUST-0094,2026-04-11,11175,21254,29143
CONS-0094-0061,CUST-0094,2026-03-13,10055,46203,51186
CONS-0094-0062,CUST-0094,2026-04-19,7165,27821,95450
CONS-0094-0063,CUST-0094,2026-02-15,6149,39213,60965
CONS-0094-0064,CUST-0094,2026-03-09,17149,49245,73193
CONS-0094-0065,CUST-0094,2026-03-23,10196,19291,97360
CONS-0094-0066,CUST-0094,2026-03-28,10395,36469,11242
CONS-0094-0067,CUST-0094,2026-05-10,12365,43426,12611
CONS-0094-0068,CUST-0094,2026-02-17,9602,26084,67387
CONS-0094-0069,CUST-0094,2026-02-19,8571,32032,59638
CONS-0094-0070,CUST-0094,2026-03-28,9670,21887,25089
CONS-0094-0071,CUST-0094,2026-03-22,14292,40982,97248
CONS-0094-0072,CUST-0094,2026-04-22,17912,13230,93260
CONS-0094-0073,CUST-0094,2026-02-12,9833,18815,75500
CONS-0094-0074,CUST-0094,2026-03-05,13308,17839,12480
CONS-0094-0075,CUST-0094,2026-04-12,14648,38292,32298
CONS-0094-0076,CUST-0094,2026-04-11,8342,42868,59129
CONS-0095-0000,CUST-0095,2026-03-29,1512,6863,6260
CONS-0095-0001,CUST-0095,2026-04-08,3399,6968,8519
CONS-0095-0002,CUST-0095,2026-04-24,1366,5618,7228
CONS-0095-0003,CUST-0095,2026-02-22,1479,5687,9885
CONS-0095-0004,CUST-0095,2026-04-07,1440,6361,7422
CONS-0095-0005,CUST-0095,2026-02-22,2237,9159,4434
CONS-0095-0006,CUST-0095,2026-04-16,928,9406,4261
CONS-0095-0007,CUST-0095,2026-03-08,3115,3667,2228
CONS-0095-0008,CUST-0095,2026-04-11,2171,9602,2705
CONS-0095-0009,CUST-0095,2026-03-31,2577,6636,3990
CONS-0095-0010,CUST-0095,2026-04-01,537,7330,4168
CONS-0095-0011,CUST-0095,2026-05-06,2209,1693,2127
CONS-0095-0012,CUST-0095,2026-05-06,993,1927,5897
CONS-0095-0013,CUST-0095,2026-04-05,1197,2307,4077
CONS-0095-0014,CUST-0095,2026-03-10,1812,1970,1419
CONS-0095-0015,CUST-0095,2026-04-18,2256,1895,6043
CONS-0095-0016,CUST-0095,2026-04-08,1635,4759,2755
CONS-0095-0017,CUST-0095,2026-02-13,2842,4141,6856
CONS-0095-0018,CUST-0095,2026-03-30,2258,9029,3909
CONS-0095-0019,CUST-0095,2026-02-15,851,7306,9711
CONS-0095-0020,CUST-0095,2026-05-02,1638,1737,8539
CONS-0095-0021,CUST-0095,2026-02-23,606,3008,4944
CONS-0095-0022,CUST-0095,2026-05-08,1222,7713,3678
CONS-0095-0023,CUST-0095,2026-02-26,1969,9251,2555
CONS-0095-0024,CUST-0095,2026-03-30,1826,3067,9573
CONS-0095-0025,CUST-0095,2026-05-01,2182,4815,4876
CONS-0095-0026,CUST-0095,2026-02-16,397,9473,3215
CONS-0095-0027,CUST-0095,2026-04-25,1292,8444,5478
CONS-0095-0028,CUST-0095,2026-03-25,3143,4243,8186
CONS-0095-0029,CUST-0095,2026-04-06,1987,6946,9506
CONS-0095-0030,CUST-0095,2026-04-01,714,4123,4731
CONS-0095-0031,CUST-0095,2026-03-25,2186,6878,2180
CONS-0095-0032,CUST-0095,2026-05-02,1257,8817,8038
CONS-0095-0033,CUST-0095,2026-05-02,894,5167,4041
CONS-0095-0034,CUST-0095,2026-03-01,1052,2037,8400
CONS-0095-0035,CUST-0095,2026-04-24,2016,8833,7808
CONS-0095-0036,CUST-0095,2026-02-19,3213,4330,7911
CONS-0095-0037,CUST-0095,2026-03-11,1848,2827,5429
CONS-0095-0038,CUST-0095,2026-03-11,1023,3401,5606
CONS-0095-0039,CUST-0095,2026-04-05,2096,6238,6590
CONS-0095-0040,CUST-0095,2026-03-14,368,1835,7356
CONS-0095-0041,CUST-0095,2026-03-03,2059,5534,7598
CONS-0095-0042,CUST-0095,2026-05-06,1754,6409,4986
CONS-0095-0043,CUST-0095,2026-04-30,3166,3073,6413
CONS-0095-0044,CUST-0095,2026-04-04,2789,8013,9016
CONS-0095-0045,CUST-0095,2026-03-16,1159,8558,4940
CONS-0095-0046,CUST-0095,2026-04-09,3101,3633,3587
CONS-0095-0047,CUST-0095,2026-02-10,2709,2343,2992
CONS-0095-0048,CUST-0095,2026-04-20,367,1453,9509
CONS-0095-0049,CUST-0095,2026-02-19,2412,5716,7474
CONS-0095-0050,CUST-0095,2026-02-10,2046,3137,4989
CONS-0095-0051,CUST-0095,2026-03-20,1436,3478,5711
CONS-0095-0052,CUST-0095,2026-03-01,362,6067,4877
CONS-0095-0053,CUST-0095,2026-04-12,1697,1570,1364
CONS-0095-0054,CUST-0095,2026-04-21,1033,7885,2182
CONS-0095-0055,CUST-0095,2026-04-14,448,8506,6987
CONS-0095-0056,CUST-0095,2026-04-02,3147,3867,8468
CONS-0095-0057,CUST-0095,2026-03-21,2133,3364,5710
CONS-0095-0058,CUST-0095,2026-05-07,1155,1792,5991
CONS-0095-0059,CUST-0095,2026-03-11,2027,5244,3252
CONS-0095-0060,CUST-0095,2026-02-22,3210,5382,4663
CONS-0095-0061,CUST-0095,2026-04-27,443,3077,8857
CONS-0095-0062,CUST-0095,2026-03-19,1132,5588,9008
CONS-0095-0063,CUST-0095,2026-03-22,2062,7155,5200
CONS-0095-0064,CUST-0095,2026-02-22,3133,3432,8502
CONS-0095-0065,CUST-0095,2026-04-03,3404,6434,5250
CONS-0095-0066,CUST-0095,2026-04-05,2419,1464,8570
CONS-0095-0067,CUST-0095,2026-02-11,1454,5343,5745
CONS-0095-0068,CUST-0095,2026-05-05,482,3882,4091
CONS-0095-0069,CUST-0095,2026-04-06,1440,7927,7303
CONS-0095-0070,CUST-0095,2026-02-13,3306,8186,2951
CONS-0095-0071,CUST-0095,2026-02-11,1851,7331,4133
CONS-0095-0072,CUST-0095,2026-02-14,3210,3287,9050
CONS-0096-0000,CUST-0096,2026-02-24,18818,444929,627829
CONS-0096-0001,CUST-0096,2026-04-03,40399,92359,833437
CONS-0096-0002,CUST-0096,2026-03-10,49823,363608,751151
CONS-0096-0003,CUST-0096,2026-03-24,63144,160063,404344
CONS-0096-0004,CUST-0096,2026-03-18,48569,235712,338327
CONS-0096-0005,CUST-0096,2026-03-17,29111,306546,403294
CONS-0096-0006,CUST-0096,2026-03-08,54015,323913,943965
CONS-0096-0007,CUST-0096,2026-05-05,36748,463343,560212
CONS-0096-0008,CUST-0096,2026-05-05,60282,377282,563613
CONS-0096-0009,CUST-0096,2026-04-27,25502,179921,698643
CONS-0096-0010,CUST-0096,2026-03-21,21881,138962,556231
CONS-0096-0011,CUST-0096,2026-03-26,57917,313854,281765
CONS-0096-0012,CUST-0096,2026-03-10,34792,455432,841165
CONS-0096-0013,CUST-0096,2026-03-04,63975,71671,244621
CONS-0096-0014,CUST-0096,2026-02-25,30035,254133,970126
CONS-0096-0015,CUST-0096,2026-04-17,66083,92512,845104
CONS-0096-0016,CUST-0096,2026-05-09,37471,451279,511970
CONS-0096-0017,CUST-0096,2026-02-23,24642,191751,554121
CONS-0096-0018,CUST-0096,2026-03-03,40875,296356,563845
CONS-0096-0019,CUST-0096,2026-04-03,60913,453407,333838
CONS-0096-0020,CUST-0096,2026-04-22,22543,199735,798782
CONS-0096-0021,CUST-0096,2026-03-01,32944,53917,783425
CONS-0096-0022,CUST-0096,2026-05-06,66327,206915,829205
CONS-0096-0023,CUST-0096,2026-05-08,29829,496581,113497
CONS-0096-0024,CUST-0096,2026-02-15,54166,343818,562835
CONS-0096-0025,CUST-0096,2026-04-12,21332,76072,658664
CONS-0096-0026,CUST-0096,2026-04-28,44937,465164,662421
CONS-0096-0027,CUST-0096,2026-03-26,43403,118368,920776
CONS-0096-0028,CUST-0096,2026-04-26,47149,232787,232484
CONS-0096-0029,CUST-0096,2026-05-08,58213,274318,365879
CONS-0096-0030,CUST-0096,2026-02-14,47063,162416,195100
CONS-0096-0031,CUST-0096,2026-04-13,51761,457307,908453
CONS-0096-0032,CUST-0096,2026-02-18,29718,419953,480216
CONS-0096-0033,CUST-0096,2026-03-23,14799,330908,826602
CONS-0096-0034,CUST-0096,2026-04-04,35989,92395,667353
CONS-0097-0000,CUST-0097,2026-04-01,56224,368525,307479
CONS-0097-0001,CUST-0097,2026-04-20,16823,82480,855362
CONS-0097-0002,CUST-0097,2026-04-11,24549,266292,505997
CONS-0097-0003,CUST-0097,2026-02-16,39441,491541,191853
CONS-0097-0004,CUST-0097,2026-03-07,51677,492588,795847
CONS-0097-0005,CUST-0097,2026-03-05,54080,241392,438824
CONS-0097-0006,CUST-0097,2026-02-25,37513,244920,353416
CONS-0097-0007,CUST-0097,2026-04-14,35455,323273,644566
CONS-0097-0008,CUST-0097,2026-02-15,45234,91687,410356
CONS-0097-0009,CUST-0097,2026-03-09,20351,94666,922718
CONS-0097-0010,CUST-0097,2026-04-23,30784,475001,413905
CONS-0097-0011,CUST-0097,2026-02-13,59201,331277,415920
CONS-0097-0012,CUST-0097,2026-03-25,16818,238097,849575
CONS-0097-0013,CUST-0097,2026-04-24,32979,339334,184753
CONS-0097-0014,CUST-0097,2026-02-15,28986,50854,851107
CONS-0097-0015,CUST-0097,2026-03-30,48820,72058,654447
CONS-0097-0016,CUST-0097,2026-02-13,62226,309164,641199
CONS-0097-0017,CUST-0097,2026-04-13,63335,368979,314619
CONS-0097-0018,CUST-0097,2026-03-20,47405,167228,518035
CONS-0097-0019,CUST-0097,2026-02-26,44388,458603,420195
CONS-0097-0020,CUST-0097,2026-03-29,56875,226530,954885
CONS-0097-0021,CUST-0097,2026-02-28,61886,102467,589492
CONS-0097-0022,CUST-0097,2026-05-06,42496,111233,262686
CONS-0097-0023,CUST-0097,2026-04-26,42039,112014,294314
CONS-0097-0024,CUST-0097,2026-03-20,52537,162982,502885
CONS-0097-0025,CUST-0097,2026-05-10,33399,185279,730994
CONS-0097-0026,CUST-0097,2026-04-28,61630,51469,226573
CONS-0097-0027,CUST-0097,2026-03-28,60418,429762,755615
CONS-0097-0028,CUST-0097,2026-03-16,25073,285616,409558
CONS-0097-0029,CUST-0097,2026-03-04,37235,185982,487729
CONS-0097-0030,CUST-0097,2026-04-02,34366,68501,259101
CONS-0097-0031,CUST-0097,2026-04-22,51799,111830,535509
CONS-0097-0032,CUST-0097,2026-02-11,16001,427761,354671
CONS-0097-0033,CUST-0097,2026-04-22,38872,399860,268714
CONS-0097-0034,CUST-0097,2026-04-16,61096,179179,210810
CONS-0097-0035,CUST-0097,2026-05-09,36328,402561,137654
CONS-0097-0036,CUST-0097,2026-02-17,22722,86190,121311
CONS-0097-0037,CUST-0097,2026-03-03,52715,461835,402865
CONS-0097-0038,CUST-0097,2026-04-20,37753,415192,199144
CONS-0097-0039,CUST-0097,2026-03-18,57139,143547,594888
CONS-0097-0040,CUST-0097,2026-03-27,66291,332918,335134
CONS-0097-0041,CUST-0097,2026-05-05,49130,327673,355919
CONS-0097-0042,CUST-0097,2026-02-14,68515,193579,830657
CONS-0097-0043,CUST-0097,2026-04-27,21757,69915,498622
CONS-0097-0044,CUST-0097,2026-02-10,30777,412614,111706
CONS-0097-0045,CUST-0097,2026-03-17,15697,344409,706626
CONS-0097-0046,CUST-0097,2026-05-10,48548,179605,414310
CONS-0097-0047,CUST-0097,2026-04-20,59739,389900,635010
CONS-0097-0048,CUST-0097,2026-02-11,29208,201288,115029
CONS-0097-0049,CUST-0097,2026-03-13,58503,424165,479469
CONS-0097-0050,CUST-0097,2026-04-23,50979,423561,884997
CONS-0097-0051,CUST-0097,2026-04-02,16735,191043,704275
CONS-0097-0052,CUST-0097,2026-03-06,65539,498430,924349
CONS-0097-0053,CUST-0097,2026-02-15,43257,248602,775244
CONS-0097-0054,CUST-0097,2026-04-18,37737,99689,662257
CONS-0097-0055,CUST-0097,2026-05-10,27423,451756,767957
CONS-0097-0056,CUST-0097,2026-02-12,14675,403440,809887
CONS-0097-0057,CUST-0097,2026-03-03,56599,259413,405564
CONS-0097-0058,CUST-0097,2026-02-10,49628,386810,153222
CONS-0097-0059,CUST-0097,2026-04-22,50635,184789,473767
CONS-0097-0060,CUST-0097,2026-03-13,22278,363913,459773
CONS-0097-0061,CUST-0097,2026-05-10,20574,300904,495039
CONS-0097-0062,CUST-0097,2026-02-14,32169,141666,967057
CONS-0097-0063,CUST-0097,2026-05-01,57179,449799,274467
CONS-0097-0064,CUST-0097,2026-03-24,35277,443290,500845
CONS-0097-0065,CUST-0097,2026-02-15,63342,276342,260954
CONS-0097-0066,CUST-0097,2026-03-24,42875,259406,248165
CONS-0097-0067,CUST-0097,2026-05-07,47542,282341,511927
CONS-0097-0068,CUST-0097,2026-02-25,67988,156944,380845
CONS-0097-0069,CUST-0097,2026-02-27,27807,493205,374372
CONS-0097-0070,CUST-0097,2026-03-14,23190,481582,903476
CONS-0097-0071,CUST-0097,2026-04-28,34736,465248,722825
CONS-0097-0072,CUST-0097,2026-03-04,59962,338273,786515
CONS-0097-0073,CUST-0097,2026-02-15,22148,177094,160358
CONS-0097-0074,CUST-0097,2026-04-20,22520,408938,198018
CONS-0097-0075,CUST-0097,2026-03-27,14991,193619,292542
CONS-0097-0076,CUST-0097,2026-02-19,65160,182227,214480
CONS-0097-0077,CUST-0097,2026-05-09,52729,361388,890296
CONS-0097-0078,CUST-0097,2026-02-17,64075,118513,560984
CONS-0097-0079,CUST-0097,2026-02-13,24474,370946,773939
CONS-0097-0080,CUST-0097,2026-04-23,19418,387430,810696
CONS-0097-0081,CUST-0097,2026-03-06,44849,458549,122574
CONS-0097-0082,CUST-0097,2026-03-29,18158,149824,314362
CONS-0097-0083,CUST-0097,2026-03-24,69571,404998,478562
CONS-0097-0084,CUST-0097,2026-03-17,26789,327845,488041
CONS-0097-0085,CUST-0097,2026-03-03,41558,338147,899411
CONS-0097-0086,CUST-0097,2026-02-19,25340,285525,270686
CONS-0097-0087,CUST-0097,2026-02-12,33716,298225,377515
CONS-0098-0000,CUST-0098,2026-05-09,2697,7122,3116
CONS-0098-0001,CUST-0098,2026-03-08,445,2349,2721
CONS-0098-0002,CUST-0098,2026-02-19,3329,1557,6288
CONS-0098-0003,CUST-0098,2026-04-09,2232,1759,4154
CONS-0098-0004,CUST-0098,2026-03-27,733,5430,3996
CONS-0098-0005,CUST-0098,2026-03-21,2347,2420,4660
CONS-0098-0006,CUST-0098,2026-03-02,3348,2889,5533
CONS-0098-0007,CUST-0098,2026-03-22,3339,7681,6425
CONS-0098-0008,CUST-0098,2026-05-01,940,8143,4111
CONS-0098-0009,CUST-0098,2026-03-18,3119,2854,6411
CONS-0098-0010,CUST-0098,2026-03-29,2212,2392,1020
CONS-0098-0011,CUST-0098,2026-03-07,3230,6169,3478
CONS-0098-0012,CUST-0098,2026-03-23,2248,3839,2636
CONS-0098-0013,CUST-0098,2026-04-13,1788,5106,9744
CONS-0098-0014,CUST-0098,2026-05-01,2431,7147,3932
CONS-0098-0015,CUST-0098,2026-04-05,399,2869,8857
CONS-0098-0016,CUST-0098,2026-04-19,2443,3712,7076
CONS-0098-0017,CUST-0098,2026-03-22,2588,6883,8297
CONS-0098-0018,CUST-0098,2026-02-17,1988,9041,4853
CONS-0098-0019,CUST-0098,2026-03-27,1663,8341,8871
CONS-0098-0020,CUST-0098,2026-03-26,3463,8451,7070
CONS-0098-0021,CUST-0098,2026-02-19,1955,6789,5241
CONS-0098-0022,CUST-0098,2026-04-19,1825,6757,8117
CONS-0098-0023,CUST-0098,2026-04-02,2697,6577,5133
CONS-0098-0024,CUST-0098,2026-05-10,2358,1015,6758
CONS-0098-0025,CUST-0098,2026-03-08,1192,2094,1814
CONS-0098-0026,CUST-0098,2026-04-28,2202,6946,5490
CONS-0098-0027,CUST-0098,2026-05-02,1009,1049,8754
CONS-0098-0028,CUST-0098,2026-04-08,546,5228,1049
CONS-0098-0029,CUST-0098,2026-03-20,1216,8839,7010
CONS-0098-0030,CUST-0098,2026-04-07,1509,8039,2812
CONS-0098-0031,CUST-0098,2026-04-18,367,2587,7506
CONS-0098-0032,CUST-0098,2026-05-10,3209,8434,2809
CONS-0098-0033,CUST-0098,2026-03-14,2751,2128,4382
CONS-0098-0034,CUST-0098,2026-04-26,3455,8462,7011
CONS-0098-0035,CUST-0098,2026-03-20,472,4413,4431
CONS-0098-0036,CUST-0098,2026-02-15,1515,2741,9832
CONS-0098-0037,CUST-0098,2026-04-29,1676,4344,8854
CONS-0098-0038,CUST-0098,2026-02-14,2238,6138,7658
CONS-0098-0039,CUST-0098,2026-05-03,808,7867,2800
CONS-0098-0040,CUST-0098,2026-02-23,1513,7389,1817
CONS-0098-0041,CUST-0098,2026-03-19,1687,4539,8671
CONS-0098-0042,CUST-0098,2026-04-24,2654,7619,3519
CONS-0098-0043,CUST-0098,2026-02-28,2081,5798,2296
CONS-0098-0044,CUST-0098,2026-03-31,1816,5389,6657
CONS-0098-0045,CUST-0098,2026-02-16,1034,2635,7326
CONS-0098-0046,CUST-0098,2026-03-12,1808,6270,6437
CONS-0098-0047,CUST-0098,2026-02-18,710,4576,8346
CONS-0098-0048,CUST-0098,2026-04-13,1684,7329,7918
CONS-0098-0049,CUST-0098,2026-03-04,570,4132,3032
CONS-0098-0050,CUST-0098,2026-02-19,392,2585,3152
CONS-0098-0051,CUST-0098,2026-04-21,2162,8706,6544
CONS-0098-0052,CUST-0098,2026-04-24,3290,1174,5756
CONS-0098-0053,CUST-0098,2026-04-27,779,7176,7479
CONS-0098-0054,CUST-0098,2026-04-04,2309,2129,6412
CONS-0098-0055,CUST-0098,2026-04-04,1549,2170,7807
CONS-0098-0056,CUST-0098,2026-05-05,2686,8162,5360
CONS-0098-0057,CUST-0098,2026-03-26,2119,4021,3514
CONS-0098-0058,CUST-0098,2026-02-13,2296,7466,2018
CONS-0098-0059,CUST-0098,2026-04-10,1759,7353,9642
CONS-0098-0060,CUST-0098,2026-03-03,2006,1600,7517
CONS-0098-0061,CUST-0098,2026-04-03,450,5906,2601
CONS-0098-0062,CUST-0098,2026-04-16,521,6710,6175
CONS-0098-0063,CUST-0098,2026-04-16,1409,2449,9765
CONS-0099-0000,CUST-0099,2026-03-16,60625,291043,874557
CONS-0099-0001,CUST-0099,2026-03-05,100249,256747,820366
CONS-0099-0002,CUST-0099,2026-05-04,63948,246350,529250
CONS-0099-0003,CUST-0099,2026-04-23,123484,341249,831861
CONS-0099-0004,CUST-0099,2026-03-10,92740,126765,641867
CONS-0099-0005,CUST-0099,2026-04-15,105987,65978,212838
CONS-0099-0006,CUST-0099,2026-03-09,93477,100144,346566
CONS-0099-0007,CUST-0099,2026-04-22,118096,362496,932990
CONS-0099-0008,CUST-0099,2026-04-18,107653,216826,547699
CONS-0099-0009,CUST-0099,2026-04-11,34227,494456,707853
CONS-0099-0010,CUST-0099,2026-02-28,66076,103880,718100
CONS-0099-0011,CUST-0099,2026-03-07,128176,219840,257529
CONS-0099-0012,CUST-0099,2026-04-07,100497,493583,636457
CONS-0099-0013,CUST-0099,2026-04-01,88782,403600,346650
CONS-0099-0014,CUST-0099,2026-03-23,145951,225415,255947
CONS-0099-0015,CUST-0099,2026-02-14,95727,327533,130471
CONS-0099-0016,CUST-0099,2026-03-19,118663,299392,403924
CONS-0099-0017,CUST-0099,2026-05-01,110196,420648,764407
CONS-0099-0018,CUST-0099,2026-05-04,89124,212604,641120
CONS-0099-0019,CUST-0099,2026-03-21,68736,408920,985626
CONS-0099-0020,CUST-0099,2026-03-01,130606,89405,159383
CONS-0099-0021,CUST-0099,2026-02-28,112893,420462,338458
CONS-0099-0022,CUST-0099,2026-04-28,34488,174658,691145
CONS-0099-0023,CUST-0099,2026-05-04,75567,371195,318341
CONS-0099-0024,CUST-0099,2026-02-20,133741,140061,920306
